ts,container,cpu_pct,mem_used,mem_pct
1780068475,xpltest-app-1,47.36,310.3MiB/1GiB,30.31
1780068475,xpltest-postgres-1,2.23,177MiB/2GiB,8.64
1780068475,xpltest-redis-1,1.48,10.17MiB/512MiB,1.99
1780068475,xpltest-worker-1,0.52,279.2MiB/512MiB,54.54
1780068479,xpltest-app-1,35.74,318.9MiB/1GiB,31.14
1780068479,xpltest-postgres-1,2.95,178.4MiB/2GiB,8.71
1780068479,xpltest-redis-1,1.00,10.03MiB/512MiB,1.96
1780068479,xpltest-worker-1,0.23,279MiB/512MiB,54.48
1780068482,xpltest-app-1,40.00,322MiB/1GiB,31.44
1780068482,xpltest-postgres-1,4.56,178.2MiB/2GiB,8.70
1780068482,xpltest-redis-1,3.77,10.1MiB/512MiB,1.97
1780068482,xpltest-worker-1,0.95,278.8MiB/512MiB,54.45
1780068486,xpltest-app-1,48.40,329.9MiB/1GiB,32.22
1780068486,xpltest-postgres-1,2.54,179.4MiB/2GiB,8.76
1780068486,xpltest-redis-1,0.78,10.14MiB/512MiB,1.98
1780068486,xpltest-worker-1,0.51,278.6MiB/512MiB,54.40
1780068490,xpltest-app-1,53.49,329.3MiB/1GiB,32.16
1780068490,xpltest-postgres-1,1.91,179.1MiB/2GiB,8.74
1780068490,xpltest-redis-1,0.84,10.14MiB/512MiB,1.98
1780068490,xpltest-worker-1,0.39,278.9MiB/512MiB,54.47
1780068493,xpltest-app-1,40.75,334.7MiB/1GiB,32.69
1780068493,xpltest-postgres-1,5.38,179.7MiB/2GiB,8.77
1780068493,xpltest-redis-1,1.02,10.14MiB/512MiB,1.98
1780068493,xpltest-worker-1,0.39,278.7MiB/512MiB,54.43
1780068497,xpltest-app-1,41.88,334.4MiB/1GiB,32.66
1780068497,xpltest-postgres-1,2.33,179.1MiB/2GiB,8.74
1780068497,xpltest-redis-1,0.93,10.11MiB/512MiB,1.98
1780068497,xpltest-worker-1,0.19,279.4MiB/512MiB,54.57
1780068500,xpltest-app-1,45.10,341.9MiB/1GiB,33.39
1780068500,xpltest-postgres-1,2.45,179.1MiB/2GiB,8.74
1780068500,xpltest-redis-1,0.97,10.11MiB/512MiB,1.98
1780068500,xpltest-worker-1,0.23,278.9MiB/512MiB,54.47
1780068504,xpltest-app-1,34.50,344.8MiB/1GiB,33.67
1780068504,xpltest-postgres-1,2.89,179.4MiB/2GiB,8.76
1780068504,xpltest-redis-1,0.97,10.11MiB/512MiB,1.98
1780068504,xpltest-worker-1,0.35,278.8MiB/512MiB,54.44
1780068507,xpltest-app-1,55.49,352.6MiB/1GiB,34.43
1780068507,xpltest-postgres-1,3.14,179.3MiB/2GiB,8.75
1780068507,xpltest-redis-1,1.15,10.41MiB/512MiB,2.03
1780068507,xpltest-worker-1,0.20,279MiB/512MiB,54.50
1780068511,xpltest-app-1,37.28,357MiB/1GiB,34.87
1780068511,xpltest-postgres-1,1.78,179.3MiB/2GiB,8.75
1780068511,xpltest-redis-1,0.99,10.16MiB/512MiB,1.98
1780068511,xpltest-worker-1,0.13,279.5MiB/512MiB,54.58
1780068514,xpltest-app-1,63.15,364.1MiB/1GiB,35.56
1780068514,xpltest-postgres-1,2.13,179.4MiB/2GiB,8.76
1780068514,xpltest-redis-1,0.95,10.16MiB/512MiB,1.98
1780068514,xpltest-worker-1,0.33,279.4MiB/512MiB,54.57
1780068518,xpltest-app-1,38.42,367.8MiB/1GiB,35.92
1780068518,xpltest-postgres-1,5.00,179.7MiB/2GiB,8.77
